filename,LEX,LEY,REX,REY,NX,NY,LMX,LMY,RMX,RMY
Tom_Holland_004320_0.png,88,81,173,82,138,129,98,170,152,173
Tom_Holland_004321_0.png,92,84,179,84,135,129,100,169,151,173
Tom_Holland_004322_0.png,88,86,177,81,134,133,93,176,154,172
Tom_Holland_004324_0.png,91,81,175,81,136,129,98,174,160,173
Tom_Holland_004325_0.png,88,84,178,84,132,133,98,172,157,176
Tom_Holland_004330_0.png,90,82,179,84,137,127,99,176,153,178
Tom_Holland_004332_0.png,94,85,177,84,133,126,100,175,152,175
Tom_Holland_004333_0.png,94,81,171,82,133,135,100,172,150,175
Tom_Holland_004334_0.png,92,82,175,81,134,129,102,170,150,176
Tom_Holland_004335_0.png,90,85,174,82,133,129,100,170,154,173
Tom_Holland_004336_0.png,92,84,175,80,131,130,100,173,160,176
Tom_Holland_004337_0.png,91,83,173,82,134,135,98,171,153,174
Tom_Holland_004338_0.png,90,83,179,83,136,128,98,169,158,174
Tom_Holland_004339_0.png,90,80,174,81,136,131,104,174,153,176
Tom_Holland_004340_0.png,88,86,176,83,134,133,103,172,159,174
Tom_Holland_004341_0.png,89,87,179,83,130,134,96,178,154,174
Tom_Holland_004342_0.png,92,83,174,82,133,133,101,174,155,173
Tom_Holland_004343_0.png,88,83,177,83,130,134,103,173,151,175
Tom_Holland_004344_0.png,89,86,174,85,129,134,103,172,155,173
Tom_Holland_004345_0.png,90,85,175,81,133,130,105,171,153,175
Tom_Holland_004346_0.png,90,86,181,83,130,131,102,173,149,172
Tom_Holland_004347_0.png,92,84,179,81,131,129,95,175,155,170
Tom_Holland_004348_0.png,85,86,175,83,133,127,101,172,149,175
Tom_Holland_004349_0.png,89,88,169,86,133,131,97,174,153,176
Tom_Holland_004350_0.png,85,91,167,86,128,129,97,173,148,174
Tom_Holland_004351_0.png,82,92,163,87,132,129,100,174,155,176
Tom_Holland_004353_0.png,81,92,161,84,128,125,100,171,161,174
Tom_Holland_004354_0.png,84,94,172,86,123,132,95,178,156,172
Tom_Holland_004355_0.png,82,87,163,86,125,131,105,173,159,178
Tom_Holland_004356_0.png,89,88,167,86,125,131,105,173,156,177
Tom_Holland_004357_0.png,89,88,168,86,121,133,99,170,157,174
Tom_Holland_004358_0.png,85,90,169,84,118,133,102,168,158,174
Tom_Holland_004360_0.png,87,93,170,84,122,135,100,168,153,175
Tom_Holland_004361_0.png,87,87,169,86,122,132,100,172,163,172
Tom_Holland_004363_0.png,88,87,170,87,120,132,101,170,159,173
Tom_Holland_004364_0.png,88,91,168,88,121,133,101,169,159,177
Tom_Holland_004365_0.png,87,91,171,85,122,132,101,170,155,174
Tom_Holland_004366_0.png,87,92,169,85,123,135,99,169,159,175
Tom_Holland_004367_0.png,87,89,173,88,118,135,98,172,156,172
Tom_Holland_004369_0.png,85,89,169,87,118,126,98,173,155,175
Tom_Holland_004371_0.png,85,89,170,86,118,125,100,171,158,173
Tom_Holland_004373_0.png,87,90,173,85,117,125,99,171,159,172
Tom_Holland_004374_0.png,86,89,171,84,118,123,96,172,159,172
Tom_Holland_004375_0.png,86,88,171,85,120,123,101,171,159,172
Tom_Holland_004376_0.png,87,89,172,84,116,124,97,172,161,173
Tom_Holland_004377_0.png,86,88,173,85,119,124,97,172,159,173
Tom_Holland_004378_0.png,86,87,173,84,119,124,96,171,158,173
Tom_Holland_004379_0.png,87,85,172,83,118,124,98,172,156,174
Tom_Holland_004380_0.png,86,86,173,84,118,124,97,173,155,173
Tom_Holland_004381_0.png,86,86,172,82,119,125,99,174,155,174
Tom_Holland_004382_0.png,87,87,172,83,118,120,98,172,155,174
Tom_Holland_004383_0.png,86,86,173,84,118,124,97,171,151,172
Tom_Holland_004386_0.png,86,85,171,83,121,122,98,170,155,173
Tom_Holland_004387_0.png,85,85,170,83,122,126,99,172,156,174
Tom_Holland_004388_0.png,84,85,172,85,122,126,94,172,155,174
Tom_Holland_004389_0.png,84,86,172,83,122,127,98,173,157,174
Tom_Holland_004390_0.png,84,85,172,84,122,126,96,173,157,173
Tom_Holland_004391_0.png,84,85,171,84,122,124,96,171,157,173
Tom_Holland_004392_0.png,84,86,171,83,121,125,96,173,159,174
Tom_Holland_004393_0.png,83,86,170,84,122,127,96,173,158,175
Tom_Holland_004394_0.png,83,86,171,83,121,124,94,172,159,173
Tom_Holland_004395_0.png,85,87,171,85,123,124,97,172,156,173
Tom_Holland_004396_0.png,85,86,171,84,123,123,94,172,156,173
Tom_Holland_004397_0.png,85,86,171,86,124,123,94,170,162,172
Tom_Holland_004398_0.png,85,87,170,86,122,126,94,173,160,174
Tom_Holland_004399_0.png,87,86,171,83,124,123,95,173,159,175
Tom_Holland_004400_0.png,86,86,172,86,123,126,93,170,161,173
Tom_Holland_004401_0.png,85,86,173,84,123,126,94,171,162,173
Tom_Holland_004402_0.png,84,85,171,84,123,125,94,173,161,174
Tom_Holland_004403_0.png,84,86,171,84,124,125,96,172,160,174
Tom_Holland_004404_0.png,85,85,172,83,123,125,95,171,162,173
Tom_Holland_004405_0.png,86,86,172,85,124,124,95,171,158,174
Tom_Holland_004406_0.png,85,85,172,83,125,126,99,172,161,172
Tom_Holland_004407_0.png,84,85,172,84,124,124,97,173,156,173
Tom_Holland_004408_0.png,85,85,172,84,125,126,99,173,157,173
Tom_Holland_004409_0.png,84,85,171,84,123,123,97,170,155,171
Tom_Holland_004410_0.png,84,84,171,83,123,123,98,169,157,171
Tom_Holland_004411_0.png,84,84,169,82,125,123,98,171,155,172
Tom_Holland_004412_0.png,85,84,170,83,126,123,95,171,159,172
Tom_Holland_004413_0.png,86,85,169,83,124,121,94,171,160,173
Tom_Holland_004414_0.png,85,84,170,84,124,122,96,172,157,175
Tom_Holland_004415_0.png,87,86,170,84,124,126,96,172,160,174
Tom_Holland_004416_0.png,85,86,171,83,125,123,99,171,156,173
Tom_Holland_004417_0.png,84,85,170,83,124,124,98,170,154,174
Tom_Holland_004418_0.png,85,86,170,85,126,126,97,172,159,174
Tom_Holland_004419_0.png,86,85,172,84,126,127,95,171,157,174
Tom_Holland_004420_0.png,85,86,172,83,125,124,95,172,160,174
Tom_Holland_004421_0.png,85,84,171,85,124,125,96,172,156,174
Tom_Holland_004423_0.png,86,87,174,84,125,124,97,173,157,175
Tom_Holland_004424_0.png,90,86,177,84,127,124,97,172,156,174
Tom_Holland_004425_0.png,93,85,175,83,126,124,96,170,154,174
Tom_Holland_004426_0.png,93,84,176,83,128,125,95,172,155,175
Tom_Holland_004427_0.png,92,85,177,85,131,125,94,171,158,175
Tom_Holland_004428_0.png,91,84,176,83,129,126,97,171,161,174
Tom_Holland_004429_0.png,91,87,176,85,129,129,95,172,160,175
Tom_Holland_004430_0.png,90,85,175,84,130,125,93,172,157,175
Tom_Holland_004431_0.png,90,85,176,85,132,127,96,173,160,174
Tom_Holland_004432_0.png,91,84,177,84,130,128,94,172,158,173
Tom_Holland_004433_0.png,91,84,178,85,131,128,97,171,157,174
Tom_Holland_004437_0.png,91,86,176,85,129,126,95,172,156,176
Tom_Holland_004438_0.png,92,85,176,84,129,125,96,171,157,176
Tom_Holland_004439_0.png,92,85,176,83,130,127,97,174,157,175
Tom_Holland_004440_0.png,92,86,177,84,132,127,96,171,156,176
Tom_Holland_004441_0.png,91,86,178,86,131,128,94,172,159,175
Tom_Holland_004443_0.png,91,85,179,85,130,128,91,172,163,174
Tom_Holland_004444_0.png,92,86,175,85,130,128,94,170,161,174
Tom_Holland_004445_0.png,90,86,177,85,131,128,92,171,163,174
Tom_Holland_004446_0.png,90,84,178,84,134,126,92,168,160,173
Tom_Holland_004447_0.png,91,85,177,84,133,127,94,172,162,174
Tom_Holland_004448_0.png,90,85,179,84,132,127,93,171,159,174
Tom_Holland_004449_0.png,90,85,178,84,132,130,91,173,156,176
Tom_Holland_004450_0.png,92,85,178,83,131,128,89,172,161,174
Tom_Holland_004451_0.png,92,84,177,85,130,129,91,171,160,175
Tom_Holland_004452_0.png,92,85,179,85,133,128,93,171,159,174
Tom_Holland_004453_0.png,91,84,177,85,133,128,91,172,162,175
Tom_Holland_004454_0.png,86,85,177,85,132,127,93,170,162,173
Tom_Holland_004455_0.png,85,85,173,87,133,128,93,170,159,173
Tom_Holland_004456_0.png,86,86,174,86,131,126,87,169,163,174
Tom_Holland_004457_0.png,84,85,174,86,130,126,93,171,160,174
Tom_Holland_004458_0.png,86,84,174,86,129,128,93,172,160,173
Tom_Holland_004459_0.png,86,84,174,84,128,126,93,170,157,173
Tom_Holland_004460_0.png,86,84,175,84,130,126,92,172,163,172
Tom_Holland_004461_0.png,86,86,174,84,127,124,91,171,161,173
Tom_Holland_004462_0.png,87,86,173,84,129,129,93,171,160,173
Tom_Holland_004463_0.png,86,85,174,84,130,126,90,170,163,173
Tom_Holland_004464_0.png,85,85,173,84,127,126,89,171,159,173
Tom_Holland_004465_0.png,87,85,173,85,129,127,93,172,160,175
Tom_Holland_004466_0.png,88,85,174,84,127,123,88,169,163,171
Tom_Holland_004467_0.png,92,84,176,84,127,124,87,167,159,172
Tom_Holland_004468_0.png,92,85,175,85,129,124,89,168,160,173
Tom_Holland_004469_0.png,92,85,175,84,130,121,91,167,162,171
Tom_Holland_004470_0.png,92,84,173,86,130,123,88,170,162,171
Tom_Holland_004471_0.png,93,85,174,84,131,122,87,169,162,172
Tom_Holland_004472_0.png,92,85,173,85,130,125,88,167,163,171
Tom_Holland_004473_0.png,92,86,177,87,132,125,88,169,162,173
Tom_Holland_004475_0.png,90,87,178,87,133,128,89,172,162,174
Tom_Holland_004476_0.png,91,86,177,86,133,127,90,173,164,174
Tom_Holland_004477_0.png,92,86,177,85,131,127,89,172,164,174
Tom_Holland_004478_0.png,90,85,177,84,129,125,94,171,157,174
Tom_Holland_004479_0.png,91,84,175,83,133,125,92,171,157,173
Tom_Holland_004481_0.png,91,86,176,85,130,125,88,170,160,174
Tom_Holland_004482_0.png,92,86,176,85,133,125,90,168,162,172
Tom_Holland_004483_0.png,91,85,177,86,134,127,88,171,159,172
Tom_Holland_004485_0.png,91,86,176,87,132,126,85,169,159,173
Tom_Holland_004486_0.png,89,86,177,86,131,127,89,170,160,173
Tom_Holland_004488_0.png,91,83,175,85,133,126,90,170,159,174
Tom_Holland_004489_0.png,91,86,176,85,128,126,92,168,159,173
Tom_Holland_004490_0.png,90,85,176,86,130,130,89,169,158,173
Tom_Holland_004491_0.png,91,85,177,86,132,127,91,170,162,174
Tom_Holland_004492_0.png,91,86,176,86,132,126,90,168,159,172
Tom_Holland_004493_0.png,90,83,176,86,131,126,88,171,159,172
Tom_Holland_004494_0.png,91,84,176,84,130,125,90,170,164,174
Tom_Holland_004495_0.png,89,88,176,86,132,128,89,173,158,175
Tom_Holland_004496_0.png,82,85,169,84,123,123,95,173,152,174
Tom_Holland_004497_0.png,82,85,169,85,124,122,93,169,151,175
Tom_Holland_004499_0.png,82,85,171,85,122,123,95,171,154,176
Tom_Holland_004500_0.png,79,85,168,84,120,124,96,173,158,175
Tom_Holland_004501_0.png,82,85,166,83,123,121,95,172,159,174
Tom_Holland_004502_0.png,80,84,168,83,123,118,96,170,159,174
Tom_Holland_004503_0.png,81,83,171,83,124,123,97,173,156,176
Tom_Holland_004504_0.png,80,83,170,84,123,122,96,174,156,174
Tom_Holland_004506_0.png,79,85,171,85,123,125,95,174,152,174
Tom_Holland_004507_0.png,80,84,169,84,122,124,95,173,152,176
Tom_Holland_004508_0.png,81,86,172,85,124,124,100,174,151,176
Tom_Holland_004509_0.png,79,88,170,85,124,123,102,174,151,177
Tom_Holland_004510_0.png,78,88,170,86,123,123,102,174,153,175
Tom_Holland_004511_0.png,83,89,170,87,121,123,101,174,151,174
Tom_Holland_004512_0.png,83,92,175,89,122,122,102,173,151,174
Tom_Holland_004513_0.png,81,91,177,87,122,121,100,177,152,177
Tom_Holland_004514_0.png,83,89,173,87,122,118,98,175,154,177
Tom_Holland_004515_0.png,85,89,170,86,124,119,98,174,156,175
Tom_Holland_004516_0.png,84,87,170,85,123,116,97,175,160,176
Tom_Holland_004517_0.png,81,89,173,86,122,120,98,175,153,177
Tom_Holland_004518_0.png,82,88,172,88,122,118,95,174,157,176
Tom_Holland_004519_0.png,82,88,173,88,123,119,97,174,161,174
Tom_Holland_004520_0.png,81,87,171,88,121,119,97,173,156,176
Tom_Holland_004521_0.png,83,88,173,87,123,120,99,176,155,177
Tom_Holland_004522_0.png,82,89,174,88,124,121,99,175,159,178
Tom_Holland_004523_0.png,83,87,171,88,123,118,96,174,157,176
Tom_Holland_004524_0.png,82,88,172,88,125,122,101,174,152,178
Tom_Holland_004525_0.png,86,88,169,86,124,119,102,174,157,174
Tom_Holland_004527_0.png,82,90,168,89,124,122,100,176,153,179
Tom_Holland_004528_0.png,82,89,172,87,124,122,96,175,155,177
Tom_Holland_004529_0.png,85,90,176,89,124,124,94,174,155,175
Tom_Holland_004530_0.png,83,88,172,86,122,121,97,176,153,177
Tom_Holland_004531_0.png,86,91,172,87,124,121,95,175,158,176
Tom_Holland_004532_0.png,84,89,170,88,123,121,97,175,155,178
Tom_Holland_004533_0.png,86,90,171,92,124,121,98,175,157,176
Tom_Holland_004534_0.png,83,90,173,92,122,120,96,172,155,175
Tom_Holland_004535_0.png,81,93,170,92,122,123,96,174,157,176
Tom_Holland_004536_0.png,85,92,173,91,121,122,91,175,155,175
Tom_Holland_004537_0.png,83,89,175,89,123,123,94,173,156,176
Tom_Holland_004538_0.png,82,90,172,90,123,120,94,174,160,177
Tom_Holland_004540_0.png,87,86,169,86,126,119,96,173,151,175
Tom_Holland_004541_0.png,88,87,175,86,126,119,98,171,153,175
Tom_Holland_004542_0.png,85,89,173,85,125,126,97,171,157,177
Tom_Holland_004543_0.png,85,88,172,87,128,123,91,173,161,176
Tom_Holland_004544_0.png,82,88,170,88,126,123,99,171,160,175
Tom_Holland_004545_0.png,84,87,167,88,125,125,95,171,153,174
Tom_Holland_004547_0.png,83,89,168,91,122,130,94,172,153,175
Tom_Holland_004548_0.png,86,85,174,87,126,123,94,170,154,173
Tom_Holland_004549_0.png,88,86,170,86,126,125,95,172,157,174
Tom_Holland_004550_0.png,90,84,173,85,122,126,95,169,162,173
Tom_Holland_004551_0.png,90,85,172,87,126,122,94,169,153,176
Tom_Holland_004552_0.png,86,86,173,89,123,128,96,169,154,174
Tom_Holland_004553_0.png,84,89,170,89,128,128,94,172,151,176
Tom_Holland_004554_0.png,86,86,177,87,127,126,94,170,152,175
Tom_Holland_004555_0.png,85,86,171,87,128,126,95,171,157,173
Tom_Holland_004557_0.png,91,86,170,86,131,125,93,172,160,176
Tom_Holland_004558_0.png,91,86,172,85,130,123,95,169,158,174
Tom_Holland_004559_0.png,87,87,172,86,133,129,91,173,153,176
Tom_Holland_004560_0.png,89,84,171,87,137,126,97,170,152,175
Tom_Holland_004562_0.png,87,84,170,86,135,129,93,174,153,175
Tom_Holland_004563_0.png,88,84,170,89,135,127,94,173,152,175
Tom_Holland_004565_0.png,90,84,172,88,136,125,96,172,152,175
Tom_Holland_004566_0.png,91,82,170,85,134,125,97,174,147,175
Tom_Holland_004567_0.png,92,85,171,85,133,125,98,172,151,174
Tom_Holland_004568_0.png,91,84,171,84,136,122,96,171,149,174
Tom_Holland_004569_0.png,88,82,174,82,134,126,101,170,153,175
Tom_Holland_004570_0.png,90,82,175,86,137,128,96,175,150,176
Tom_Holland_004571_0.png,90,85,171,84,137,127,94,173,152,175
Tom_Holland_004572_0.png,92,84,175,85,137,129,98,169,157,177
Tom_Holland_004573_0.png,91,84,173,88,138,127,99,172,153,176
Tom_Holland_004574_0.png,89,83,172,88,136,131,92,172,150,175
Tom_Holland_004576_0.png,91,83,172,88,137,130,94,173,149,179
Tom_Holland_004577_0.png,90,84,169,89,138,130,90,171,149,177
Tom_Holland_004578_0.png,87,86,172,90,135,132,94,172,153,175
Tom_Holland_004579_0.png,88,84,171,87,139,131,96,170,152,174
Tom_Holland_004580_0.png,89,83,170,89,140,126,97,169,152,175
Tom_Holland_004581_0.png,88,82,171,87,137,130,99,172,152,176
Tom_Holland_004582_0.png,87,84,170,86,135,130,99,173,152,176
Tom_Holland_004584_0.png,88,85,173,88,136,131,92,171,155,175
Tom_Holland_004586_0.png,87,83,169,88,134,133,95,172,154,176
Tom_Holland_004587_0.png,91,84,171,86,134,127,97,171,154,176
Tom_Holland_004588_0.png,89,83,174,86,134,125,92,172,150,176
Tom_Holland_004589_0.png,88,86,174,88,135,127,92,173,150,177
Tom_Holland_004590_0.png,90,86,175,87,135,129,92,175,150,176
Tom_Holland_004592_0.png,90,86,174,86,134,125,91,172,150,175
Tom_Holland_004593_0.png,90,85,175,86,135,125,94,173,155,176
Tom_Holland_004594_0.png,90,84,174,86,135,127,95,172,155,176
Tom_Holland_004595_0.png,91,83,175,86,133,126,94,171,154,175
Tom_Holland_004596_0.png,92,84,177,85,136,127,96,169,151,175
Tom_Holland_004598_0.png,92,84,175,83,134,127,95,171,155,175
Tom_Holland_004599_0.png,93,86,173,84,133,124,89,169,152,174
Tom_Holland_004600_0.png,91,86,175,86,135,125,91,169,154,176
Tom_Holland_004601_0.png,92,88,176,86,134,124,93,170,155,177
Tom_Holland_004603_0.png,91,86,173,87,133,124,91,171,156,173
Tom_Holland_004604_0.png,90,86,173,86,130,126,90,170,157,176
Tom_Holland_004605_0.png,90,84,173,86,133,125,89,169,153,176
Tom_Holland_004606_0.png,89,87,173,87,131,128,93,171,155,175
Tom_Holland_004607_0.png,89,82,176,87,129,131,94,170,156,174
Tom_Holland_004608_0.png,89,84,173,88,133,128,92,169,156,174
Tom_Holland_004609_0.png,91,83,171,86,131,130,93,172,152,176
Tom_Holland_004610_0.png,89,84,173,88,130,128,96,171,152,173
Tom_Holland_004611_0.png,91,84,174,86,137,127,101,170,151,174
Tom_Holland_004612_0.png,90,83,174,87,137,129,93,174,154,175
Tom_Holland_004613_0.png,91,81,174,85,136,128,94,172,151,175
Tom_Holland_004614_0.png,91,83,175,87,136,130,93,169,153,174
Tom_Holland_004615_0.png,90,83,173,86,133,131,91,171,150,175
Tom_Holland_004616_0.png,89,82,173,87,136,130,97,171,155,174
Tom_Holland_004617_0.png,92,82,173,84,137,128,90,169,151,177
Tom_Holland_004618_0.png,90,85,173,84,133,131,91,171,157,175
Tom_Holland_004619_0.png,90,84,172,84,134,129,95,170,150,177
Tom_Holland_004620_0.png,90,84,171,84,137,127,94,173,155,178
Tom_Holland_004621_0.png,92,84,174,85,136,129,96,172,151,175
Tom_Holland_004622_0.png,90,82,173,84,134,129,95,172,149,177
Tom_Holland_004624_0.png,89,82,177,86,135,130,96,171,157,176
Tom_Holland_004625_0.png,91,83,178,86,136,128,96,170,151,173
Tom_Holland_004626_0.png,88,87,173,90,132,129,100,172,155,175
Tom_Holland_004627_0.png,89,83,174,84,130,128,94,170,149,172
Tom_Holland_004628_0.png,91,85,174,85,134,128,96,171,154,174
Tom_Holland_004629_0.png,89,85,172,85,132,125,97,172,152,174
Tom_Holland_004630_0.png,91,84,174,85,130,125,89,171,152,174
Tom_Holland_004631_0.png,92,84,174,85,135,129,98,173,150,175
Tom_Holland_004632_0.png,93,84,173,84,131,128,95,169,150,173
Tom_Holland_004633_0.png,91,82,174,83,130,127,93,171,152,177
Tom_Holland_004635_0.png,91,84,175,84,130,128,95,169,150,175
Tom_Holland_004637_0.png,88,84,175,85,132,128,90,170,149,174
Tom_Holland_004638_0.png,86,83,174,83,134,129,97,173,150,177
Tom_Holland_004640_0.png,90,83,172,85,135,130,94,168,151,172
Tom_Holland_004641_0.png,91,83,173,86,133,131,95,171,150,174
Tom_Holland_004642_0.png,91,85,174,85,132,129,87,170,153,174
Tom_Holland_004643_0.png,90,86,178,86,135,129,96,171,157,175
Tom_Holland_004644_0.png,89,85,173,85,135,130,95,169,147,176
Tom_Holland_004645_0.png,90,86,169,86,132,129,94,170,154,176
Tom_Holland_004646_0.png,90,84,171,84,132,126,93,169,153,175
Tom_Holland_004647_0.png,84,86,168,85,132,129,94,171,149,173
Tom_Holland_004648_0.png,85,84,170,85,133,128,91,171,151,176
Tom_Holland_004649_0.png,85,85,170,85,131,126,95,173,149,175
Tom_Holland_004650_0.png,83,86,167,87,134,126,98,168,148,174
Tom_Holland_004651_0.png,82,88,166,85,125,127,98,169,149,175
Tom_Holland_004652_0.png,84,84,169,87,131,128,96,173,154,176
Tom_Holland_004653_0.png,82,86,167,89,131,129,94,174,149,178
Tom_Holland_004654_0.png,81,83,168,88,133,128,99,173,147,177
Tom_Holland_004657_0.png,82,86,167,86,129,125,97,171,152,175
Tom_Holland_004659_0.png,84,84,165,88,128,124,99,170,155,176
Tom_Holland_004660_0.png,83,84,167,87,129,122,100,170,152,175
Tom_Holland_004661_0.png,80,87,164,86,127,123,97,172,157,178
Tom_Holland_004662_0.png,82,85,167,85,128,122,95,171,152,173
Tom_Holland_004663_0.png,82,84,166,85,126,121,95,173,154,176
Tom_Holland_004665_0.png,84,85,168,85,125,118,101,170,152,175
Tom_Holland_004666_0.png,83,86,168,85,126,121,99,172,152,175
Tom_Holland_004669_0.png,81,88,170,86,128,121,97,173,153,173
Tom_Holland_004670_0.png,80,88,165,88,127,124,99,173,157,175
Tom_Holland_004671_0.png,80,86,168,85,125,124,95,175,152,176
Tom_Holland_004672_0.png,83,86,170,85,128,124,97,172,148,176
Tom_Holland_004673_0.png,84,86,169,86,126,123,101,172,153,177
Tom_Holland_004674_0.png,86,88,170,88,130,124,101,172,152,175
Tom_Holland_004675_0.png,86,88,170,89,127,122,95,172,157,175
Tom_Holland_004676_0.png,86,89,168,87,125,126,97,174,150,174
Tom_Holland_004677_0.png,90,90,172,88,124,118,96,173,152,174
Tom_Holland_004678_0.png,90,87,172,88,124,120,97,173,157,175
Tom_Holland_004679_0.png,90,87,177,86,124,121,97,174,155,176
Tom_Holland_004680_0.png,88,87,173,86,124,119,99,172,151,173
Tom_Holland_004681_0.png,87,86,171,86,123,122,96,173,154,176
Tom_Holland_004683_0.png,89,86,171,86,123,123,97,171,155,175
Tom_Holland_004684_0.png,86,85,170,87,124,124,93,172,156,175
Tom_Holland_004685_0.png,84,84,171,86,127,123,94,173,154,176
Tom_Holland_004686_0.png,88,84,169,86,131,125,99,169,160,174
Tom_Holland_004688_0.png,87,85,171,84,132,128,91,170,153,175
Tom_Holland_004689_0.png,86,88,166,86,133,126,92,171,155,174
Tom_Holland_004690_0.png,88,85,171,86,133,128,96,170,151,174
Tom_Holland_004691_0.png,87,86,171,85,132,124,95,172,151,175
Tom_Holland_004693_0.png,88,84,170,87,133,126,92,170,153,174
Tom_Holland_004694_0.png,88,85,170,85,134,127,93,170,152,173
Tom_Holland_004695_0.png,87,86,168,87,132,128,92,171,153,173
Tom_Holland_004698_0.png,88,86,170,86,133,127,92,168,150,172
Tom_Holland_004699_0.png,88,84,171,85,130,128,90,170,154,173
Tom_Holland_004700_0.png,91,84,173,84,132,125,91,167,156,170
Tom_Holland_004701_0.png,92,83,174,84,131,125,89,167,153,170
Tom_Holland_004702_0.png,91,84,176,84,134,126,89,168,159,171
Tom_Holland_004703_0.png,89,84,174,86,131,125,89,170,155,174
Tom_Holland_004704_0.png,92,82,174,84,134,129,95,169,159,173
Tom_Holland_004705_0.png,90,84,175,84,135,129,96,169,153,175
Tom_Holland_004706_0.png,90,83,175,84,134,130,94,170,154,172
Tom_Holland_004707_0.png,91,84,175,83,136,128,94,170,153,172
Tom_Holland_004709_0.png,90,84,176,85,134,130,96,169,154,175
Tom_Holland_004710_0.png,90,84,176,85,132,129,93,170,154,175
Tom_Holland_004711_0.png,89,84,174,85,132,128,97,172,153,174
Tom_Holland_004713_0.png,88,87,176,87,135,131,97,170,153,173
Tom_Holland_004715_0.png,89,84,174,84,135,135,91,168,154,172
Tom_Holland_004717_0.png,91,87,176,86,133,134,92,170,156,176
Tom_Holland_004718_0.png,91,84,176,86,134,131,89,172,151,175
Tom_Holland_004719_0.png,90,85,174,85,134,132,91,170,151,174
Tom_Holland_004720_0.png,91,84,176,85,135,130,94,171,154,173
Tom_Holland_004721_0.png,89,84,172,84,132,124,94,169,156,173
Tom_Holland_004723_0.png,94,83,174,82,135,126,93,171,151,174
Tom_Holland_004724_0.png,91,84,174,83,137,126,99,169,153,176
Tom_Holland_004725_0.png,91,84,173,84,130,129,96,173,149,174
Tom_Holland_004726_0.png,90,86,173,85,134,125,95,172,150,176
Tom_Holland_004727_0.png,89,85,173,85,130,128,93,173,155,176
Tom_Holland_004728_0.png,91,83,175,83,133,126,96,169,148,173
Tom_Holland_004729_0.png,92,84,174,84,132,130,95,171,149,174
Tom_Holland_004730_0.png,91,84,174,82,130,127,87,168,151,174
Tom_Holland_004735_0.png,86,85,167,85,128,128,94,169,152,170
Tom_Holland_004736_0.png,88,82,174,86,129,131,93,169,154,175
Tom_Holland_004737_0.png,84,86,169,84,127,128,94,167,158,172
Tom_Holland_004738_0.png,82,84,167,86,122,129,96,165,160,169
Tom_Holland_004739_0.png,83,84,167,85,124,131,94,166,165,170
Tom_Holland_004740_0.png,85,86,169,85,123,129,94,168,165,171
Tom_Holland_004741_0.png,86,84,168,85,123,129,93,166,164,171
Tom_Holland_004742_0.png,86,85,168,83,124,129,96,167,160,172
Tom_Holland_004743_0.png,86,85,168,86,121,132,92,169,152,173
Tom_Holland_004744_0.png,82,85,168,84,121,132,96,166,153,172
Tom_Holland_004745_0.png,83,84,167,85,119,130,95,164,162,173
Tom_Holland_004747_0.png,82,85,164,85,120,126,92,161,163,169
Tom_Holland_004748_0.png,84,85,165,87,120,126,93,162,163,167
Tom_Holland_004750_0.png,85,84,166,86,122,127,96,165,159,169
Tom_Holland_004751_0.png,83,85,165,85,122,127,95,169,158,173
Tom_Holland_004752_0.png,84,86,167,84,123,127,93,169,162,173
Tom_Holland_004753_0.png,83,84,167,84,121,128,98,170,157,174
Tom_Holland_004754_0.png,84,86,166,85,123,129,100,170,158,174
Tom_Holland_004755_0.png,84,85,168,85,124,126,94,170,157,172
Tom_Holland_004756_0.png,85,86,169,86,124,129,96,170,155,172
Tom_Holland_004757_0.png,83,84,166,83,124,128,97,170,159,173
Tom_Holland_004758_0.png,84,85,168,84,122,127,96,168,158,171
Tom_Holland_004759_0.png,85,86,167,83,124,126,98,167,154,172
Tom_Holland_004760_0.png,85,84,166,84,123,129,97,168,159,173
Tom_Holland_004763_0.png,83,86,167,84,122,127,95,167,161,173
Tom_Holland_004764_0.png,85,86,166,84,123,126,96,166,161,173
Tom_Holland_004765_0.png,83,86,166,84,123,132,98,167,160,173
Tom_Holland_004766_0.png,84,84,167,83,125,130,99,168,155,173
Tom_Holland_004768_0.png,83,85,169,82,126,129,101,168,156,172
Tom_Holland_004769_0.png,83,85,164,82,124,131,97,170,153,173
Tom_Holland_004772_0.png,83,85,167,83,124,127,100,170,155,175
Tom_Holland_004773_0.png,83,85,166,83,122,129,99,169,157,172
Tom_Holland_004774_0.png,82,85,164,84,122,128,96,171,153,174
Tom_Holland_004775_0.png,84,84,170,84,125,127,100,168,155,175
Tom_Holland_004776_0.png,85,82,166,81,124,129,97,170,152,173
Tom_Holland_004777_0.png,84,83,168,84,122,130,101,169,154,175
Tom_Holland_004778_0.png,84,84,167,83,126,128,99,168,159,176
Tom_Holland_004779_0.png,84,84,170,83,122,130,99,168,159,175
Tom_Holland_004780_0.png,83,84,169,83,120,128,99,171,156,175
Tom_Holland_004781_0.png,83,84,165,83,122,131,99,169,157,172
Tom_Holland_004782_0.png,83,84,164,85,123,127,99,170,157,175
Tom_Holland_004783_0.png,82,83,166,85,120,129,100,169,156,175
Tom_Holland_004784_0.png,82,84,167,84,123,129,101,170,161,173
Tom_Holland_004785_0.png,82,84,167,83,120,129,100,170,159,173
